ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Month
12586081,JF105226,01/06/2022 05:00:00 PM,021XX W CERMAK RD,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,0,0,1034,10.0,25.0,31.0,06,1162544.0,1889385.0,2022,10/11/2022 04:45:59 PM,41.852128157,-87.67890364,"(41.852128157, -87.67890364)",01
12586042,JF105187,01/06/2022 05:00:00 PM,022XX S PULASKI RD,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,0,0,1013,10.0,22.0,29.0,08A,1150063.0,1888706.0,2022,10/11/2022 04:45:59 PM,41.850516781,-87.724730335,"(41.850516781, -87.724730335)",01
12588948,JF106085,01/06/2022 05:00:00 PM,079XX S ESSEX AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,0,0,422,4.0,7.0,46.0,08B,1194236.0,1852745.0,2022,10/22/2022 04:45:58 PM,41.750864295,-87.563791206,"(41.750864295, -87.563791206)",01
12586184,JF105279,01/06/2022 05:00:00 PM,045XX S PRAIRIE AVE,0460,BATTERY,SIMPLE,RESIDENCE - GARAGE,0,0,215,2.0,3.0,38.0,08B,1178800.0,1875037.0,2022,10/11/2022 04:45:59 PM,41.812400702,-87.61967762,"(41.812400702, -87.61967762)",01
12586036,JF105204,01/06/2022 05:00:00 PM,048XX S ADA ST,0560,ASSAULT,SIMPLE,SIDEWALK,0,0,933,9.0,20.0,61.0,08A,1168145.0,1872693.0,2022,10/11/2022 04:45:59 PM,41.806204672,-87.65882748799999,"(41.806204672, -87.658827488)",01
12586161,JF105299,01/06/2022 05:00:00 PM,024XX S MICHIGAN AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,0,0,131,1.0,3.0,33.0,07,1177591.0,1888378.0,2022,10/11/2022 04:45:59 PM,41.849036921,-87.62370796399999,"(41.849036921, -87.623707964)",01
12586563,JF105860,01/06/2022 05:04:00 PM,069XX S INDIANA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,0,0,322,3.0,6.0,69.0,08A,1178788.0,1859191.0,2022,10/11/2022 04:45:59 PM,41.768918037,-87.620203755,"(41.768918037, -87.620203755)",01
12586088,JF105294,01/06/2022 05:05:00 PM,047XX S KARLOV AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE - GARAGE,0,0,815,8.0,14.0,57.0,14,1149826.0,1872904.0,2022,10/11/2022 04:45:59 PM,41.807158552,-87.726010176,"(41.807158552, -87.726010176)",01
12586246,JF104642,01/06/2022 05:15:00 AM,020XX S MICHIGAN AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,RESIDENCE,0,1,132,1.0,3.0,33.0,03,1177528.0,1890620.0,2022,10/11/2022 04:45:59 PM,41.855190551,-87.623871195,"(41.855190551, -87.623871195)",01
12586207,JF105239,01/06/2022 05:20:00 PM,002XX N MICHIGAN AVE,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,0,0,114,1.0,42.0,32.0,08B,1177258.0,1901860.0,2022,10/11/2022 04:45:59 PM,41.886039903,-87.624521539,"(41.886039903, -87.624521539)",01
12585656,JF104643,01/06/2022 05:25:00 AM,0000X W TERMINAL ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,1,0,1655,16.0,41.0,76.0,11,1104700.0,1933741.0,2022,10/11/2022 04:45:59 PM,41.974861952,-87.89037215100001,"(41.974861952, -87.890372151)",01
12601596,JF123266,01/06/2022 05:25:00 PM,027XX W WELLINGTON AVE,0820,THEFT,$500 AND UNDER,APARTMENT,0,0,1411,14.0,33.0,21.0,06,1157654.0,1919824.0,2022,10/11/2022 04:45:59 PM,41.935756354,-87.69602150200001,"(41.935756354, -87.696021502)",01
12585959,JF105070,01/06/2022 05:30:00 AM,054XX W FLOURNOY ST,0810,THEFT,OVER $500,RESIDENCE,0,0,1522,15.0,29.0,25.0,06,1140293.0,1896425.0,2022,10/11/2022 04:45:59 PM,41.87188319,-87.760399478,"(41.87188319, -87.760399478)",01
12586017,JF105234,01/06/2022 05:38:00 PM,0000X W 15TH ST,0890,THEFT,FROM BUILDING,APARTMENT,0,0,131,1.0,3.0,33.0,06,1176036.0,1893062.0,2022,10/11/2022 04:45:59 PM,41.861925264,-87.629273953,"(41.861925264, -87.629273953)",01
12586054,JF105230,01/06/2022 05:40:00 PM,005XX W DIVERSEY PKWY,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,1934,19.0,44.0,6.0,07,1172079.0,1918872.0,2022,10/11/2022 04:45:59 PM,41.932837533,-87.643037034,"(41.932837533, -87.643037034)",01
12585965,JF105121,01/06/2022 05:45:00 AM,008XX W WAVELAND AVE,0810,THEFT,OVER $500,STREET,0,0,1923,19.0,44.0,6.0,06,1170057.0,1924785.0,2022,10/11/2022 04:45:59 PM,41.949107483,-87.65029449299999,"(41.949107483, -87.650294493)",01
12586089,JF105247,01/06/2022 05:45:00 PM,027XX N LARAMIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,2521,25.0,31.0,19.0,08B,1141249.0,1917606.0,2022,10/11/2022 04:45:59 PM,41.929988759,-87.756366558,"(41.929988759, -87.756366558)",01
12586043,JF105260,01/06/2022 05:45:00 PM,034XX N HALSTED ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),0,0,1925,19.0,44.0,6.0,07,1170316.0,1923023.0,2022,10/11/2022 04:45:59 PM,41.94426682,-87.649394139,"(41.94426682, -87.649394139)",01
12590758,JF110460,01/06/2022 05:45:00 PM,062XX W HIGGINS AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,0,0,1622,16.0,45.0,11.0,11,1133803.0,1933896.0,2022,10/11/2022 04:45:59 PM,41.974824456,-87.783344986,"(41.974824456, -87.783344986)",01
12586175,JF105240,01/06/2022 05:45:00 PM,086XX S STONY ISLAND AVE,0560,ASSAULT,SIMPLE,BANK,0,0,412,4.0,8.0,45.0,08A,1188315.0,1847809.0,2022,10/11/2022 04:45:59 PM,41.737462708,-87.585645433,"(41.737462708, -87.585645433)",01
12586181,JF105365,01/06/2022 05:45:00 PM,007XX W LAKE ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),0,0,1214,12.0,27.0,28.0,06,1171203.0,1901678.0,2022,10/11/2022 04:45:59 PM,41.885675573,-87.646761991,"(41.885675573, -87.646761991)",01
12585646,JF104649,01/06/2022 05:50:00 AM,055XX N SPAULDING AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,1712,17.0,39.0,13.0,07,1153385.0,1936568.0,2022,10/11/2022 04:45:59 PM,41.98178901,-87.711263747,"(41.98178901, -87.711263747)",01
12586197,JF105268,01/06/2022 05:50:00 PM,006XX W 65TH ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,1,1,723,7.0,20.0,68.0,04B,1172916.0,1861779.0,2022,10/11/2022 04:45:59 PM,41.776151397,-87.64165126700001,"(41.776151397, -87.641651267)",01
12586117,JF105265,01/06/2022 05:55:00 PM,023XX W 95TH ST,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,0,0,2213,22.0,19.0,72.0,08A,1162539.0,1841588.0,2022,10/11/2022 04:45:59 PM,41.720967,-87.680254496,"(41.720967, -87.680254496)",01
12587268,JF105762,01/06/2022 06:00:00 AM,019XX E 67TH ST,0330,ROBBERY,AGGRAVATED,STREET,0,0,331,3.0,5.0,42.0,03,1190111.0,1860929.0,2022,10/11/2022 04:45:59 PM,41.773422126,-87.57864383,"(41.773422126, -87.57864383)",01
12586096,JF105288,01/06/2022 06:00:00 AM,046XX W NORTH AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),0,1,2533,25.0,37.0,25.0,04A,1145011.0,1910225.0,2022,10/11/2022 04:45:59 PM,41.909664252,-87.742728815,"(41.909664252, -87.742728815)",01
12587306,JF106626,01/06/2022 06:00:00 PM,051XX W WINONA ST,0820,THEFT,$500 AND UNDER,STREET,0,0,1623,16.0,45.0,11.0,06,1141273.0,1933763.0,2022,10/11/2022 04:45:59 PM,41.974324605,-87.755878315,"(41.974324605, -87.755878315)",01
12586171,JF105262,01/06/2022 06:00:00 PM,078XX S SOUTH SHORE DR,0460,BATTERY,SIMPLE,APARTMENT,0,0,421,4.0,7.0,43.0,08B,1197842.0,1854031.0,2022,10/11/2022 04:45:59 PM,41.754303906,-87.550534489,"(41.754303906, -87.550534489)",01
12586080,JF105258,01/06/2022 06:00:00 PM,008XX S CANAL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,124,1.0,25.0,28.0,14,1173273.0,1896360.0,2022,10/11/2022 04:45:59 PM,41.871036938,-87.639318516,"(41.871036938, -87.639318516)",01
12586904,JF105697,01/06/2022 06:00:00 PM,054XX N CAMPBELL AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,0,0,2011,20.0,40.0,4.0,11,1158694.0,1935954.0,2022,10/11/2022 04:45:59 PM,41.979996703000005,-87.691755605,"(41.979996703, -87.691755605)",01
12587440,JF106815,01/06/2022 06:00:00 PM,039XX N OCONTO AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,0,0,1631,16.0,38.0,17.0,11,1127034.0,1925323.0,2022,10/11/2022 04:45:59 PM,41.951415751,-87.80843040299999,"(41.951415751, -87.808430403)",01
12586034,JF105264,01/06/2022 06:00:00 PM,048XX N KENMORE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,2024,20.0,46.0,3.0,14,1168374.0,1932560.0,2022,10/11/2022 04:45:59 PM,41.970478998,-87.656255073,"(41.970478998, -87.656255073)",01
12586488,JF105252,01/06/2022 06:01:00 PM,0000X W TERMINAL ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,0,0,1653,16.0,41.0,76.0,11,1101811.0,1934419.0,2022,10/11/2022 04:45:59 PM,41.976762981,-87.900983721,"(41.976762981, -87.900983721)",01
12586104,JF105256,01/06/2022 06:04:00 PM,020XX S INDIANA AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,0,0,132,1.0,3.0,33.0,07,1177966.0,1890555.0,2022,10/11/2022 04:45:59 PM,41.855002245,-87.62226553100001,"(41.855002245, -87.622265531)",01
12586893,JF105523,01/06/2022 06:05:00 PM,012XX N MILWAUKEE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,0,1433,14.0,1.0,24.0,06,1165387.0,1908414.0,2022,10/11/2022 04:45:59 PM,41.904285353,-87.667927579,"(41.904285353, -87.667927579)",01
12586815,JF105280,01/06/2022 06:07:00 PM,076XX S DREXEL AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,0,1,624,6.0,8.0,69.0,04B,1183556.0,1854529.0,2022,10/11/2022 04:45:59 PM,41.756015236,-87.60287187700001,"(41.756015236, -87.602871877)",01
12586046,JF105271,01/06/2022 06:10:00 PM,057XX N WINTHROP AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,0,0,2022,20.0,48.0,77.0,14,1167828.0,1938292.0,2022,10/11/2022 04:45:59 PM,41.986219588,-87.65809659600001,"(41.986219588, -87.658096596)",01
12586231,JF105274,01/06/2022 06:10:00 PM,013XX S WABASH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,131,1.0,3.0,33.0,07,1176977.0,1894282.0,2022,10/11/2022 04:45:59 PM,41.865251795,-87.625782822,"(41.865251795, -87.625782822)",01
12586244,JF105269,01/06/2022 06:15:00 PM,040XX S CALUMET AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,0,0,213,2.0,3.0,38.0,03,1179098.0,1878314.0,2022,10/11/2022 04:45:59 PM,41.821386263,-87.61848457100001,"(41.821386263, -87.618484571)",01
12586595,JF105808,01/06/2022 06:21:00 PM,006XX E 50TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,223,2.0,4.0,38.0,14,1181195.0,1871667.0,2022,10/11/2022 04:45:59 PM,41.803098231,-87.610996751,"(41.803098231, -87.610996751)",01
12586110,JF105283,01/06/2022 06:25:00 PM,071XX S WENTWORTH AVE,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,CURRENCY EXCHANGE,0,0,731,7.0,6.0,69.0,03,1176193.0,1857734.0,2022,10/11/2022 04:45:59 PM,41.764978513,-87.62975939200001,"(41.764978513, -87.629759392)",01
12586114,JF105289,01/06/2022 06:28:00 PM,008XX W 72ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,733,7.0,6.0,68.0,08B,1172003.0,1857114.0,2022,10/11/2022 04:45:59 PM,41.763370178,-87.645135089,"(41.763370178, -87.645135089)",01
12586072,JF105284,01/06/2022 06:28:00 PM,047XX W GEORGE ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,0,0,2521,25.0,31.0,19.0,04A,1144467.0,1918866.0,2022,10/11/2022 04:45:59 PM,41.933386288,-87.744509299,"(41.933386288, -87.744509299)",01
12585824,JF104662,01/06/2022 06:30:00 AM,014XX W 95TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,1,2222,22.0,21.0,73.0,14,1168454.0,1841743.0,2022,10/11/2022 04:45:59 PM,41.721267167,-87.658584619,"(41.721267167, -87.658584619)",01
12586212,JF105291,01/06/2022 06:35:00 PM,032XX W FULTON BLVD,0560,ASSAULT,SIMPLE,STREET,0,1,1123,11.0,28.0,27.0,08A,1154593.0,1901814.0,2022,10/11/2022 04:45:59 PM,41.886397239,-87.70775369100001,"(41.886397239, -87.707753691)",01
12586102,JF105278,01/06/2022 06:36:00 PM,043XX S CALIFORNIA AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,0,0,922,9.0,15.0,58.0,04A,1158419.0,1875857.0,2022,10/11/2022 04:45:59 PM,41.815091011,-87.694412872,"(41.815091011, -87.694412872)",01
12586116,JF105298,01/06/2022 06:38:00 PM,113XX S DR MARTIN LUTHER KING JR DR,0560,ASSAULT,SIMPLE,APARTMENT,0,0,531,5.0,9.0,49.0,08A,1180933.0,1829813.0,2022,10/11/2022 04:45:59 PM,41.688252176,-87.61324215399999,"(41.688252176, -87.613242154)",01
12586162,JF105319,01/06/2022 06:39:00 PM,058XX W BELDEN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,0,0,2515,25.0,36.0,19.0,04A,1137261.0,1914696.0,2022,10/11/2022 04:45:59 PM,41.9220761,-87.771091769,"(41.9220761, -87.771091769)",01
12586266,JF105324,01/06/2022 06:40:00 PM,0000X N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,0,112,1.0,42.0,32.0,06,1176363.0,1900552.0,2022,10/11/2022 04:45:59 PM,41.882470918,-87.627847625,"(41.882470918, -87.627847625)",01
12586065,JF105277,01/06/2022 06:41:00 PM,023XX N MENARD AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,0,0,2515,25.0,36.0,19.0,15,1137336.0,1914926.0,2022,10/11/2022 04:45:59 PM,41.922705897,-87.77081065,"(41.922705897, -87.77081065)",01
12586257,JF105435,01/06/2022 06:41:00 PM,042XX S DR MARTIN LUTHER KING JR DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,213,2.0,3.0,38.0,07,1179561.0,1877007.0,2022,10/11/2022 04:45:59 PM,41.817789167,-87.61682605,"(41.817789167, -87.61682605)",01
12585664,JF104650,01/06/2022 06:45:00 AM,029XX W 63RD ST,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,0,0,823,8.0,17.0,66.0,05,1157932.0,1862727.0,2022,10/11/2022 04:45:59 PM,41.779070432,-87.69655604799999,"(41.779070432, -87.696556048)",01
12586241,JF105333,01/06/2022 06:45:00 PM,0000X S LAFLIN ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,APARTMENT,0,0,1224,12.0,28.0,28.0,10,1166409.0,1900018.0,2022,10/11/2022 04:45:59 PM,41.881224307,-87.66441395,"(41.881224307, -87.66441395)",01
12586174,JF105331,01/06/2022 06:45:00 PM,094XX S UNION AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,1,2223,22.0,21.0,73.0,08B,1173300.0,1842281.0,2022,10/11/2022 04:45:59 PM,41.722637916,-87.640818853,"(41.722637916, -87.640818853)",01
12589933,JF109196,01/06/2022 06:49:00 PM,033XX S HALSTED ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER (SPECIFY),0,0,913,9.0,11.0,60.0,11,1171517.0,1882622.0,2022,10/11/2022 04:45:59 PM,41.833377528,-87.646168995,"(41.833377528, -87.646168995)",01
12586079,JF105307,01/06/2022 06:50:00 PM,007XX W JACKSON BLVD,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),0,0,121,1.0,42.0,28.0,06,1171812.0,1898879.0,2022,10/11/2022 04:45:59 PM,41.877981539,-87.644608125,"(41.877981539, -87.644608125)",01
12586217,JF105313,01/06/2022 06:52:00 PM,111XX S HOYNE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,1,0,2212,22.0,19.0,75.0,14,1164372.0,1830825.0,2022,10/11/2022 04:45:59 PM,41.691393177,-87.673842489,"(41.691393177, -87.673842489)",01
12586122,JF105305,01/06/2022 06:55:00 PM,004XX E 110TH ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,0,1,513,5.0,9.0,49.0,04B,1181058.0,1832114.0,2022,10/11/2022 04:45:59 PM,41.694563571,-87.612714071,"(41.694563571, -87.612714071)",01
12585755,JF104658,01/06/2022 06:56:00 AM,037XX S KEDZIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,911,9.0,12.0,58.0,08B,1155652.0,1879420.0,2022,10/11/2022 04:45:59 PM,41.82492435,-87.70446706700001,"(41.82492435, -87.704467067)",01
12586100,JF105304,01/06/2022 06:56:00 PM,052XX W BELLE PLAINE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,0,0,1624,16.0,38.0,15.0,15,1140600.0,1926756.0,2022,10/11/2022 04:45:59 PM,41.955109211,-87.75852602399999,"(41.955109211, -87.758526024)",01
12585822,JF104809,01/06/2022 07:00:00 AM,087XX S EXCHANGE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,423,4.0,10.0,46.0,07,1197281.0,1847666.0,2022,10/11/2022 04:45:59 PM,41.736851857,-87.552801911,"(41.736851857, -87.552801911)",01
12585867,JF104666,01/06/2022 07:00:00 AM,015XX W 115TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,0,0,2234,22.0,34.0,75.0,05,1167953.0,1828462.0,2022,10/11/2022 04:45:59 PM,41.684832724,-87.660799572,"(41.684832724, -87.660799572)",01
12586656,JF105933,01/06/2022 07:00:00 AM,019XX N LOWELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,2534,25.0,35.0,20.0,14,1147082.0,1912517.0,2022,10/11/2022 04:45:59 PM,41.915914347,-87.735062032,"(41.915914347, -87.735062032)",01
12585893,JF104995,01/06/2022 07:00:00 AM,060XX S JUSTINE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,0,0,713,7.0,16.0,67.0,08A,1167037.0,1864657.0,2022,10/11/2022 04:45:59 PM,41.784176726,-87.663121019,"(41.784176726, -87.663121019)",01
12585891,JF104954,01/06/2022 07:00:00 AM,032XX W EVERGREEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1422,14.0,26.0,23.0,14,1154587.0,1908798.0,2022,10/11/2022 04:45:59 PM,41.905562114,-87.70758867200001,"(41.905562114, -87.707588672)",01
12585904,JF105034,01/06/2022 07:00:00 AM,004XX E SOUTH WATER ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,0,0,114,1.0,42.0,32.0,26,1179256.0,1902052.0,2022,10/11/2022 04:45:59 PM,41.88652124,-87.617178654,"(41.88652124, -87.617178654)",01
12589822,JF109851,01/06/2022 07:00:00 PM,054XX S KEDZIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,822,8.0,14.0,63.0,07,1155966.0,1868558.0,2022,10/11/2022 04:45:59 PM,41.795111262,-87.70360708,"(41.795111262, -87.70360708)",01
12587918,JF107538,01/06/2022 07:00:00 PM,046XX N KENMORE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,0,0,1914,19.0,46.0,3.0,14,1168402.0,1931017.0,2022,10/11/2022 04:45:59 PM,41.96624435,-87.656196958,"(41.96624435, -87.656196958)",01
12586518,JF105788,01/06/2022 07:00:00 PM,078XX S PHILLIPS AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,0,0,421,4.0,7.0,43.0,26,1193887.0,1853505.0,2022,10/11/2022 04:45:59 PM,41.752958355,-87.565045217,"(41.752958355, -87.565045217)",01
12589572,JF109463,01/06/2022 07:00:00 PM,068XX S PRAIRIE AVE,0810,THEFT,OVER $500,STREET,0,0,322,3.0,6.0,69.0,06,1179219.0,1859796.0,2022,10/11/2022 04:45:59 PM,41.770568403,-87.618605503,"(41.770568403, -87.618605503)",01
12586219,JF105361,01/06/2022 07:00:00 PM,023XX W 23RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,1034,10.0,25.0,31.0,08B,1161112.0,1888684.0,2022,10/11/2022 04:45:59 PM,41.850234368,-87.684178931,"(41.850234368, -87.684178931)",01
12588602,JF108295,01/06/2022 07:00:00 PM,019XX W MORSE AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,0,0,2424,24.0,49.0,1.0,11,1161847.0,1946063.0,2022,10/11/2022 04:45:59 PM,42.007670738,-87.679876395,"(42.007670738, -87.679876395)",01
12586529,JF105662,01/06/2022 07:00:00 PM,008XX S PULASKI RD,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,0,0,1132,11.0,24.0,26.0,05,1149849.0,1895909.0,2022,10/11/2022 04:45:59 PM,41.87028684,-87.725328548,"(41.87028684, -87.725328548)",01
12587625,JF106602,01/06/2022 07:00:00 PM,034XX S ASHLAND AVE,0810,THEFT,OVER $500,APARTMENT,0,0,912,9.0,12.0,59.0,06,,,2022,01/13/2022 03:49:31 PM,,,,01
12589107,JF108243,01/06/2022 07:02:00 PM,015XX N FAIRFIELD AVE,0820,THEFT,$500 AND UNDER,APARTMENT,0,0,1423,14.0,26.0,24.0,06,1157805.0,1910093.0,2022,10/11/2022 04:45:59 PM,41.909050677,-87.69573246899999,"(41.909050677, -87.695732469)",01
12586085,JF105302,01/06/2022 07:10:00 PM,056XX N CLARK ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,2013,20.0,48.0,77.0,07,1164858.0,1937744.0,2022,10/11/2022 04:45:59 PM,41.984779593,-87.66903577,"(41.984779593, -87.66903577)",01
12586858,JF105335,01/06/2022 07:10:00 PM,053XX N ASHLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,2012,20.0,40.0,77.0,08B,1164704.0,1935355.0,2022,10/11/2022 04:45:59 PM,41.978227375,-87.66967024200001,"(41.978227375, -87.669670242)",01
12585650,JF104656,01/06/2022 07:11:00 AM,038XX S DR MARTIN LUTHER KING JR DR,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,0,0,212,2.0,4.0,35.0,06,1179489.0,1879516.0,2022,10/11/2022 04:45:59 PM,41.824675709,-87.617013434,"(41.824675709, -87.617013434)",01
12586177,JF105342,01/06/2022 07:15:00 PM,024XX N LINCOLN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,1932,19.0,43.0,7.0,07,1170299.0,1916395.0,2022,10/11/2022 04:45:59 PM,41.926079671,-87.64965090000001,"(41.926079671, -87.6496509)",01
12586962,JF105314,01/06/2022 07:15:00 PM,017XX W 17TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,1234,12.0,25.0,31.0,14,1164906.0,1891779.0,2022,10/11/2022 04:45:59 PM,41.858647793,-87.670166592,"(41.858647793, -87.670166592)",01
12586918,JF105708,01/06/2022 07:15:00 PM,002XX E PEARSON ST,0810,THEFT,OVER $500,STREET,0,0,1833,18.0,2.0,8.0,06,1178197.0,1906091.0,2022,10/11/2022 04:45:59 PM,41.897628634,-87.620944369,"(41.897628634, -87.620944369)",01
12585860,JF104668,01/06/2022 07:17:00 AM,035XX S MICHIGAN AVE,0810,THEFT,OVER $500,STREET,0,0,212,2.0,3.0,35.0,06,1177772.0,1881681.0,2022,10/11/2022 04:45:59 PM,41.830655752,-87.623246884,"(41.830655752, -87.623246884)",01
12586169,JF105311,01/06/2022 07:18:00 PM,005XX W 103RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,0,1,2232,22.0,9.0,73.0,08B,1174351.0,1836587.0,2022,10/11/2022 04:45:59 PM,41.706989506,-87.63713782,"(41.706989506, -87.63713782)",01
12586176,JF105310,01/06/2022 07:20:00 PM,076XX S ASHLAND AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA BUS STOP,0,0,611,6.0,17.0,71.0,04B,1166999.0,1854155.0,2022,10/11/2022 04:45:59 PM,41.755358678,-87.663560189,"(41.755358678, -87.663560189)",01
12586103,JF105338,01/06/2022 07:20:00 PM,004XX E LOWER WACKER DR,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,PARKING LOT / GARAGE (NON RESIDENTIAL),0,0,114,1.0,42.0,32.0,11,1179263.0,1902486.0,2022,10/11/2022 04:45:59 PM,41.887711996,-87.617139647,"(41.887711996, -87.617139647)",01
12586227,JF105322,01/06/2022 07:26:00 PM,007XX E 92ND ST,031B,ROBBERY,ARMED - OTHER FIREARM,STREET,0,0,633,6.0,9.0,44.0,03,1182675.0,1844130.0,2022,10/11/2022 04:45:59 PM,41.72749971,-87.60642243,"(41.72749971, -87.60642243)",01
12586276,JF105398,01/06/2022 07:30:00 AM,066XX S DREXEL AVE,0820,THEFT,$500 AND UNDER,STREET,0,0,321,3.0,5.0,42.0,06,1183365.0,1861241.0,2022,10/11/2022 04:45:59 PM,41.774438068,-87.60336309200001,"(41.774438068, -87.603363092)",01
12586261,JF105430,01/06/2022 07:30:00 PM,002XX N SANGAMON ST,0810,THEFT,OVER $500,STREET,0,0,1214,12.0,27.0,28.0,06,1170053.0,1901748.0,2022,10/11/2022 04:45:59 PM,41.885892828,-87.650982949,"(41.885892828, -87.650982949)",01
