ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Month
12022018,JD200001,04/01/2020 01:00:00 PM,023XX N KEELER AVE,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,0,0,2525,25.0,35.0,20.0,06,1147997.0,1915213.0,2020,04/08/2020 03:51:48 PM,41.923294863,-87.731630854,"(41.923294863, -87.731630854)",04
12021762,JD199709,04/01/2020 01:00:00 PM,001XX N HERMITAGE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,1224,12.0,27.0,28.0,07,1164722.0,1900827.0,2020,04/08/2020 03:51:48 PM,41.883480183,-87.67058556399999,"(41.883480183, -87.670585564)",04
12027523,JD206123,04/01/2020 01:00:00 PM,071XX S CRANDON AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE - GARAGE,0,0,334,3.0,5.0,43.0,11,1192786.0,1857988.0,2020,04/15/2020 03:48:26 PM,41.76528697,-87.568933892,"(41.76528697, -87.568933892)",04
12021754,JD199660,04/01/2020 01:00:00 PM,009XX W BUENA AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),0,0,1915,19.0,46.0,3.0,06,1169153.0,1928179.0,2020,04/08/2020 03:51:48 PM,41.958440465,-87.65351846700001,"(41.958440465, -87.653518467)",04
12021535,JD199371,04/01/2020 01:05:00 AM,001XX E 70TH ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,0,0,322,3.0,6.0,69.0,04A,1178542.0,1858639.0,2020,04/08/2020 03:51:48 PM,41.767408883,-87.621122219,"(41.767408883, -87.621122219)",04
12021470,JD199360,04/01/2020 01:10:00 AM,072XX S STONY ISLAND AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,1,0,324,3.0,7.0,43.0,06,1188071.0,1857123.0,2020,04/08/2020 03:51:48 PM,41.763027016,-87.586243072,"(41.763027016, -87.586243072)",04
12021475,JD199382,04/01/2020 01:10:00 AM,114XX S AVENUE H,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,0,0,433,4.0,10.0,52.0,04B,1202887.0,1829824.0,2020,04/08/2020 03:51:48 PM,41.687750669,-87.532871485,"(41.687750669, -87.532871485)",04
12021982,JD199627,04/01/2020 01:10:00 PM,032XX W DIVISION ST,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,0,0,1422,14.0,26.0,23.0,06,1154503.0,1907798.0,2020,04/08/2020 03:51:48 PM,41.902819704,-87.707924015,"(41.902819704, -87.707924015)",04
12023074,JD199638,04/01/2020 01:11:00 PM,016XX W 77TH ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,STREET,0,0,611,6.0,17.0,71.0,11,1166573.0,1853647.0,2020,04/08/2020 03:51:48 PM,41.753973746,-87.665135831,"(41.753973746, -87.665135831)",04
12021478,JD199377,04/01/2020 01:20:00 AM,013XX N LAVERGNE AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,RESIDENCE,0,0,2533,25.0,37.0,25.0,26,1142787.0,1908611.0,2020,04/08/2020 03:51:48 PM,41.905276989,-87.75093920299999,"(41.905276989, -87.750939203)",04
12021459,JD199380,04/01/2020 01:20:00 AM,009XX W FULLERTON AVE,0560,ASSAULT,SIMPLE,CTA TRAIN,0,0,1812,18.0,43.0,7.0,08A,1169577.0,1916141.0,2020,04/08/2020 03:51:48 PM,41.925398449,-87.65231129600001,"(41.925398449, -87.652311296)",04
12021726,JD199644,04/01/2020 01:20:00 PM,012XX N LAVERGNE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,0,0,2533,25.0,37.0,25.0,04A,1142810.0,1907648.0,2020,04/08/2020 03:51:48 PM,41.90263398,-87.750878734,"(41.90263398, -87.750878734)",04
12021472,JD199374,04/01/2020 01:22:00 AM,006XX N LAMON AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,1,0,1532,15.0,37.0,25.0,15,1143572.0,1903968.0,2020,04/08/2020 03:51:48 PM,41.892521409,-87.748171938,"(41.892521409, -87.748171938)",04
12086720,JD274070,04/01/2020 01:27:00 PM,046XX S COTTAGE GROVE AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,CURRENCY EXCHANGE,1,0,221,2.0,4.0,38.0,11,1182374.0,1874391.0,2020,09/24/2020 03:46:43 PM,41.810545834,-87.60658838299999,"(41.810545834, -87.606588383)",04
12052774,JD233919,04/01/2020 01:29:00 PM,017XX W JULIAN ST,0560,ASSAULT,SIMPLE,SIDEWALK,0,0,1433,14.0,2.0,24.0,08A,1164470.0,1909875.0,2020,05/20/2020 03:50:34 PM,41.908313908,-87.671254533,"(41.908313908, -87.671254533)",04
12021645,JD199517,04/01/2020 01:30:00 AM,016XX N LA SALLE DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,1,0,1814,18.0,2.0,7.0,07,1174829.0,1911305.0,2020,04/26/2020 03:45:32 PM,41.912012179,-87.633158199,"(41.912012179, -87.633158199)",04
12030132,JD209130,04/01/2020 01:30:00 AM,100XX S EMERALD AVE,0820,THEFT,$500 AND UNDER,STREET,0,0,2232,22.0,34.0,73.0,06,1173081.0,1838214.0,2020,04/17/2020 03:50:24 PM,41.711482316,-87.641740685,"(41.711482316, -87.641740685)",04
12021482,JD199388,04/01/2020 01:30:00 AM,040XX W CORTLAND ST,0460,BATTERY,SIMPLE,STREET,0,1,2534,25.0,35.0,20.0,08B,1149316.0,1912323.0,2020,04/08/2020 03:51:48 PM,41.915338935,-87.72685943299999,"(41.915338935, -87.726859433)",04
12211796,JD420645,04/01/2020 01:30:00 PM,092XX S DOBSON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,0,0,413,4.0,8.0,47.0,11,1184832.0,1843876.0,2020,12/17/2020 03:44:58 PM,41.726752448,-87.598529034,"(41.726752448, -87.598529034)",04
12021900,JD199848,04/01/2020 01:30:00 PM,003XX E 79TH ST,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,STREET,0,0,623,6.0,6.0,44.0,17,1179622.0,1852696.0,2020,04/08/2020 03:51:48 PM,41.751076035,-87.617344893,"(41.751076035, -87.617344893)",04
12021756,JD199654,04/01/2020 01:32:00 PM,006XX N LOCKWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,1,1524,15.0,37.0,25.0,08B,1140916.0,1903678.0,2020,04/08/2020 03:51:48 PM,41.891774905,-87.757933618,"(41.891774905, -87.757933618)",04
12022390,JD200289,04/01/2020 01:34:00 PM,057XX S DAMEN AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,0,0,715,7.0,15.0,67.0,06,1164008.0,1866547.0,2020,04/08/2020 03:51:48 PM,41.789427382,-87.67417340200001,"(41.789427382, -87.674173402)",04
12021722,JD199653,04/01/2020 01:43:00 PM,039XX W ARTHINGTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,1132,11.0,24.0,26.0,08B,1150235.0,1895744.0,2020,04/08/2020 03:51:48 PM,41.86982655,-87.72391570799999,"(41.86982655, -87.723915708)",04
12211200,JD419485,04/01/2020 01:45:00 AM,041XX W Barry ave,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,0,0,2523,25.0,31.0,21.0,11,1148232.0,1920290.0,2020,12/17/2020 03:44:58 PM,41.937222079,-87.730636241,"(41.937222079, -87.730636241)",04
12021772,JD199672,04/01/2020 01:47:00 PM,006XX N LONG AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,0,0,1524,15.0,37.0,25.0,15,1140208.0,1903737.0,2020,04/08/2020 03:51:48 PM,41.891949807,-87.760532374,"(41.891949807, -87.760532374)",04
12022133,JD199686,04/01/2020 01:49:00 PM,029XX N KOSTNER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,2523,25.0,31.0,20.0,08B,1146540.0,1919203.0,2020,04/08/2020 03:51:48 PM,41.934271726,-87.73688246,"(41.934271726, -87.73688246)",04
12021719,JD199661,04/01/2020 01:53:00 PM,032XX W MADISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,1123,11.0,28.0,27.0,08B,1154770.0,1899834.0,2020,04/08/2020 03:51:48 PM,41.880960379,-87.707156755,"(41.880960379, -87.707156755)",04
12021750,JD199703,04/01/2020 01:56:00 PM,074XX N CLAREMONT AVE,0890,THEFT,FROM BUILDING,APARTMENT,0,0,2411,24.0,50.0,2.0,06,1159381.0,1949194.0,2020,04/08/2020 03:51:48 PM,42.016313583,-87.68886260200001,"(42.016313583, -87.688862602)",04
12021720,JD199647,04/01/2020 02:00:00 AM,016XX S ST LOUIS AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,0,0,1021,10.0,24.0,29.0,03,1153307.0,1891550.0,2020,04/08/2020 03:51:48 PM,41.858257342,-87.712748728,"(41.858257342, -87.712748728)",04
12022041,JD199391,04/01/2020 02:00:00 AM,098XX S STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER RAILROAD PROPERTY / TRAIN DEPOT,0,0,511,5.0,9.0,49.0,14,1178253.0,1840150.0,2020,04/08/2020 03:51:48 PM,41.716679404,-87.62274113,"(41.716679404, -87.62274113)",04
12021661,JD199604,04/01/2020 02:00:00 AM,007XX N CENTRAL AVE,0810,THEFT,OVER $500,OTHER (SPECIFY),0,0,1524,15.0,37.0,25.0,06,1138891.0,1904381.0,2020,04/08/2020 03:51:48 PM,41.893741048,-87.765353551,"(41.893741048, -87.765353551)",04
12021862,JD199799,04/01/2020 02:00:00 AM,035XX W 66TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,0,0,831,8.0,23.0,66.0,14,1153749.0,1860289.0,2020,04/08/2020 03:51:48 PM,41.772464161,-87.71195605,"(41.772464161, -87.71195605)",04
12022445,JD200517,04/01/2020 02:00:00 AM,008XX N RICHMOND ST,0820,THEFT,$500 AND UNDER,STREET,0,0,1211,12.0,26.0,24.0,06,1156567.0,1905610.0,2020,04/08/2020 03:51:48 PM,41.896774097,-87.70040183200001,"(41.896774097, -87.700401832)",04
12050856,JD232323,04/01/2020 02:00:00 PM,083XX S WABASH AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,0,0,632,6.0,6.0,44.0,11,1178162.0,1849741.0,2020,05/17/2020 03:46:16 PM,41.743000381,-87.62278444200001,"(41.743000381, -87.622784442)",04
12021759,JD199701,04/01/2020 02:00:00 PM,045XX N KEDZIE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,0,1724,17.0,33.0,14.0,11,1154232.0,1929986.0,2020,04/08/2020 03:51:48 PM,41.9637107,-87.708325309,"(41.9637107, -87.708325309)",04
12021777,JD199767,04/01/2020 02:00:00 PM,0000X E 70TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,322,3.0,6.0,69.0,14,1178098.0,1858624.0,2020,04/08/2020 03:51:48 PM,41.767377799,-87.622750112,"(41.767377799, -87.622750112)",04
12289455,JE136927,04/01/2020 02:00:00 PM,005XX N MICHIGAN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,0,0,1834,18.0,42.0,8.0,11,1177337.0,1904027.0,2020,02/11/2021 03:45:22 PM,41.891984471,-87.62416567,"(41.891984471, -87.62416567)",04
12022860,JD200463,04/01/2020 02:00:00 PM,020XX W GRANVILLE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,0,0,2413,24.0,40.0,2.0,26,1161621.0,1941169.0,2020,04/08/2020 03:51:48 PM,41.994246188000005,-87.68084511200001,"(41.994246188, -87.680845112)",04
12024189,JD202413,04/01/2020 02:00:00 PM,020XX W NORWOOD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,2413,24.0,40.0,2.0,07,1161704.0,1940305.0,2020,04/08/2020 03:51:48 PM,41.991873608,-87.68056402799999,"(41.991873608, -87.680564028)",04
12031964,JD211191,04/01/2020 02:00:00 PM,026XX S DRAKE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,0,0,1032,10.0,22.0,30.0,11,1153127.0,1886257.0,2020,04/22/2020 03:53:55 PM,41.843736289,-87.71354967299999,"(41.843736289, -87.713549673)",04
12021752,JD199677,04/01/2020 02:00:00 PM,021XX N CENTRAL PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1413,14.0,35.0,22.0,14,1152029.0,1913955.0,2020,04/08/2020 03:51:48 PM,41.919764211,-87.716848971,"(41.919764211, -87.716848971)",04
12021779,JD199706,04/01/2020 02:00:00 PM,008XX W ADDISON ST,0890,THEFT,FROM BUILDING,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,0,0,1924,19.0,44.0,6.0,06,1169861.0,1924124.0,2020,04/08/2020 03:51:48 PM,41.947297957,-87.651034295,"(41.947297957, -87.651034295)",04
12056171,JD238600,04/01/2020 02:00:00 PM,0000X E ROOSEVELT RD,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,STREET,0,0,131,1.0,3.0,33.0,10,1177096.0,1895080.0,2020,05/24/2020 03:43:59 PM,41.867438864,-87.625321814,"(41.867438864, -87.625321814)",04
12025110,JD199704,04/01/2020 02:00:00 PM,020XX W EASTWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,0,1911,19.0,47.0,4.0,08B,1162013.0,1930878.0,2020,04/09/2020 03:45:31 PM,41.965999079,-87.679692035,"(41.965999079, -87.679692035)",04
12021707,JD199670,04/01/2020 02:00:00 PM,043XX W ADAMS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1115,11.0,28.0,26.0,14,1147579.0,1898661.0,2020,04/08/2020 03:51:48 PM,41.877882471,-87.73359192299999,"(41.877882471, -87.733591923)",04
12021875,JD199841,04/01/2020 02:00:00 PM,010XX S DESPLAINES ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,GAS STATION,0,0,124,1.0,25.0,28.0,07,1172075.0,1895787.0,2020,04/08/2020 03:51:48 PM,41.869491081,-87.64373367200001,"(41.869491081, -87.643733672)",04
12021768,JD199684,04/01/2020 02:10:00 PM,056XX N KEDVALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1711,17.0,39.0,13.0,14,1147714.0,1937134.0,2020,04/08/2020 03:51:48 PM,41.983453273,-87.732105645,"(41.983453273, -87.732105645)",04
12022056,JD199673,04/01/2020 02:11:00 PM,033XX W MAYPOLE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,1,1123,11.0,28.0,27.0,14,1154003.0,1900781.0,2020,04/08/2020 03:51:48 PM,41.883574366,-87.709947881,"(41.883574366, -87.709947881)",04
12021745,JD199678,04/01/2020 02:12:00 PM,082XX S CALUMET AVE,0560,ASSAULT,SIMPLE,APARTMENT,0,0,631,6.0,6.0,44.0,08A,1179905.0,1850459.0,2020,04/08/2020 03:51:48 PM,41.744930985,-87.61637615299999,"(41.744930985, -87.616376153)",04
12022574,JD200417,04/01/2020 02:13:00 PM,044XX N BROADWAY,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,ATM (AUTOMATIC TELLER MACHINE),0,0,1913,19.0,46.0,3.0,11,1168619.0,1929553.0,2020,04/08/2020 03:51:48 PM,41.962222377,-87.65544167799999,"(41.962222377, -87.655441678)",04
12022944,JD201003,04/01/2020 02:15:00 PM,0000X N LA SALLE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER (SPECIFY),0,0,122,1.0,42.0,32.0,14,1175135.0,1900412.0,2020,04/08/2020 03:51:48 PM,41.882114362,-87.632361012,"(41.882114362, -87.632361012)",04
12021480,JD199385,04/01/2020 02:18:00 AM,026XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,133,1.0,4.0,35.0,08B,1178486.0,1886960.0,2020,04/08/2020 03:51:48 PM,41.84512549,-87.62046646299999,"(41.84512549, -87.620466463)",04
12022221,JD200235,04/01/2020 02:21:00 PM,034XX W MONTROSE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,0,0,1723,17.0,35.0,16.0,11,1152499.0,1929025.0,2020,04/08/2020 03:51:48 PM,41.961108163,-87.71472253700001,"(41.961108163, -87.714722537)",04
12021798,JD199708,04/01/2020 02:23:00 PM,001XX W 104TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,1,1,512,5.0,34.0,49.0,08B,1177200.0,1835662.0,2020,04/08/2020 03:51:48 PM,41.704387497,-87.62673265,"(41.704387497, -87.62673265)",04
12021818,JD199736,04/01/2020 02:27:00 PM,007XX W DIVERSEY PKWY,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,0,1934,19.0,44.0,6.0,06,1170697.0,1918825.0,2020,04/08/2020 03:51:48 PM,41.932738985,-87.648117094,"(41.932738985, -87.648117094)",04
12021811,JD199802,04/01/2020 02:30:00 AM,034XX W 116TH PL,0610,BURGLARY,FORCIBLE ENTRY,STREET,0,0,2211,22.0,19.0,74.0,05,1155590.0,1827131.0,2020,04/08/2020 03:51:48 PM,41.681436133000005,-87.70609308700001,"(41.681436133, -87.706093087)",04
12022432,JD200466,04/01/2020 02:30:00 PM,033XX N LAMON AVE,0820,THEFT,$500 AND UNDER,STREET,0,0,1634,16.0,31.0,15.0,06,1143108.0,1921938.0,2020,04/08/2020 03:51:48 PM,41.941841653,-87.749426703,"(41.941841653, -87.749426703)",04
12021843,JD199834,04/01/2020 02:30:00 PM,055XX N ODELL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,0,0,1613,16.0,41.0,10.0,26,1126314.0,1935592.0,2020,04/08/2020 03:51:48 PM,41.979607092,-87.810846967,"(41.979607092, -87.810846967)",04
12021735,JD199692,04/01/2020 02:30:00 PM,048XX N ST LOUIS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1712,17.0,33.0,14.0,14,1152178.0,1931885.0,2020,04/08/2020 03:51:48 PM,41.968962543,-87.715826929,"(41.968962543, -87.715826929)",04
12021844,JD199792,04/01/2020 02:30:00 PM,018XX W 54TH ST,1562,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,APARTMENT,1,1,932,9.0,16.0,61.0,17,1164819.0,1868881.0,2020,02/02/2021 03:46:23 PM,41.795815066,-87.671133793,"(41.795815066, -87.671133793)",04
12021979,JD199914,04/01/2020 02:30:00 PM,034XX W POTOMAC AVE,0460,BATTERY,SIMPLE,RESIDENCE,0,0,1422,14.0,26.0,23.0,08B,1153240.0,1908437.0,2020,04/08/2020 03:51:48 PM,41.904598353,-87.712546284,"(41.904598353, -87.712546284)",04
12021796,JD199765,04/01/2020 02:31:00 PM,051XX W FULLERTON AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,0,0,2522,25.0,36.0,19.0,10,1141799.0,1915475.0,2020,04/08/2020 03:51:48 PM,41.924130902,-87.754398296,"(41.924130902, -87.754398296)",04
12024207,JD199715,04/01/2020 02:38:00 PM,095XX S LA SALLE ST,0460,BATTERY,SIMPLE,RESIDENCE,0,0,511,5.0,21.0,49.0,08B,1176958.0,1841727.0,2020,04/08/2020 03:51:48 PM,41.721036136,-87.62743673700001,"(41.721036136, -87.627436737)",04
12022274,JD199727,04/01/2020 02:43:00 PM,002XX E HURON ST,0460,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,0,0,1834,18.0,42.0,8.0,08B,1178046.0,1905133.0,2020,04/08/2020 03:51:48 PM,41.895003278,-87.62152816,"(41.895003278, -87.62152816)",04
12021827,JD199756,04/01/2020 02:45:00 PM,021XX E 71ST ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT / GARAGE (NON RESIDENTIAL),0,0,333,3.0,5.0,43.0,03,1191527.0,1858274.0,2020,04/08/2020 03:51:48 PM,41.766102387,-87.573539169,"(41.766102387, -87.573539169)",04
12022351,JD200268,04/01/2020 02:49:00 AM,083XX S SANGAMON ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE,0,0,613,6.0,21.0,71.0,26,1171417.0,1849515.0,2020,04/25/2020 03:49:09 PM,41.742530382,-87.64750490899999,"(41.742530382, -87.647504909)",04
12021956,JD199739,04/01/2020 02:59:00 PM,043XX W WILCOX ST,0560,ASSAULT,SIMPLE,APARTMENT,0,1,1115,11.0,28.0,26.0,08A,1147486.0,1898984.0,2020,04/08/2020 03:51:48 PM,41.878770604,-87.73392511700001,"(41.878770604, -87.733925117)",04
12021529,JD199409,04/01/2020 03:00:00 AM,126XX S EXCHANGE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,433,4.0,10.0,51.0,08B,1197714.0,1821771.0,2020,04/08/2020 03:51:48 PM,41.665782714,-87.552076179,"(41.665782714, -87.552076179)",04
12021892,JD199912,04/01/2020 03:00:00 AM,002XX E 121ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,1,532,5.0,9.0,53.0,14,1180025.0,1824736.0,2020,04/08/2020 03:51:48 PM,41.674340927,-87.616720845,"(41.674340927, -87.616720845)",04
12021503,JD199406,04/01/2020 03:00:00 AM,011XX N CHRISTIANA AVE,0460,BATTERY,SIMPLE,APARTMENT,0,0,1121,11.0,26.0,23.0,08B,1153782.0,1907357.0,2020,04/08/2020 03:51:48 PM,41.901623953000005,-87.710584153,"(41.901623953, -87.710584153)",04
12082500,JD269352,04/01/2020 03:00:00 AM,034XX N BROADWAY,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE WITH VIN",PARKING LOT / GARAGE (NON RESIDENTIAL),0,0,1925,19.0,44.0,6.0,07,1171380.0,1923088.0,2020,06/24/2020 03:47:11 PM,41.944421819,-87.645481455,"(41.944421819, -87.645481455)",04
12021563,JD199467,04/01/2020 03:00:00 AM,031XX N KARLOV AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,0,0,2523,25.0,31.0,21.0,05,1148512.0,1920428.0,2020,04/08/2020 03:51:48 PM,41.937595356,-87.729603616,"(41.937595356, -87.729603616)",04
12021948,JD799825,04/01/2020 03:00:00 PM,020XX W ADAMS ST,0560,ASSAULT,SIMPLE,STREET,0,0,1225,12.0,27.0,28.0,08A,1162648.0,1899078.0,2020,04/08/2020 03:51:48 PM,41.878724477,-87.678250459,"(41.878724477, -87.678250459)",04
12023782,JD201986,04/01/2020 03:00:00 PM,046XX S INDIANA AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),0,0,215,2.0,3.0,38.0,06,1178380.0,1874309.0,2020,04/08/2020 03:51:48 PM,41.810412567,-87.621240291,"(41.810412567, -87.621240291)",04
12092607,JD281181,04/01/2020 03:00:00 PM,004XX W DIVISION ST,0580,STALKING,SIMPLE,RESTAURANT,0,0,1821,18.0,27.0,8.0,08A,1173401.0,1908297.0,2020,07/03/2020 03:48:07 PM,41.903789944,-87.638493721,"(41.903789944, -87.638493721)",04
12038933,JD218906,04/01/2020 03:00:00 PM,010XX N ORLEANS ST,0810,THEFT,OVER $500,STREET,0,0,1823,18.0,27.0,8.0,06,1173727.0,1907173.0,2020,04/30/2020 03:47:59 PM,41.900698378,-87.63732975399999,"(41.900698378, -87.637329754)",04
12022326,JD200299,04/01/2020 03:00:00 PM,039XX N MILWAUKEE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CONSTRUCTION SITE,0,0,1731,17.0,45.0,15.0,14,1143942.0,1925922.0,2020,04/08/2020 03:51:48 PM,41.952758475,-87.746261068,"(41.952758475, -87.746261068)",04
12026379,JD204896,04/01/2020 03:00:00 PM,077XX S CLYDE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,0,0,414,4.0,8.0,43.0,11,1191547.0,1854013.0,2020,04/12/2020 03:46:59 PM,41.75440937,-87.573603796,"(41.75440937, -87.573603796)",04
12022971,JD201060,04/01/2020 03:00:00 PM,083XX S STEWART AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),0,0,622,6.0,21.0,71.0,06,1175078.0,1849610.0,2020,04/08/2020 03:51:48 PM,41.742710224,-87.63408818100001,"(41.742710224, -87.634088181)",04
12022568,JD200127,04/01/2020 03:00:00 PM,014XX S WABASH AVE,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),0,0,131,1.0,3.0,33.0,06,1176997.0,1893488.0,2020,04/08/2020 03:51:48 PM,41.863072556,-87.62573342700001,"(41.863072556, -87.625733427)",04
12021776,JD199742,04/01/2020 03:00:00 PM,032XX N OAKLEY AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,0,0,1921,19.0,32.0,5.0,06,1160467.0,1921452.0,2020,04/08/2020 03:51:48 PM,41.94016584,-87.68563831,"(41.94016584, -87.68563831)",04
12022240,JD200147,04/01/2020 03:00:00 PM,115XX S CHURCH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,0,0,2212,22.0,34.0,75.0,11,1165495.0,1827902.0,2020,04/08/2020 03:51:48 PM,41.683348289,-87.669813475,"(41.683348289, -87.669813475)",04
12021851,JD199855,04/01/2020 03:00:00 PM,067XX S OGLESBY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,331,3.0,5.0,43.0,14,1192930.0,1860648.0,2020,04/08/2020 03:51:48 PM,41.772582694,-87.568319379,"(41.772582694, -87.568319379)",04
12021767,JD199707,04/01/2020 03:04:00 PM,109XX S EBERHART AVE,0890,THEFT,FROM BUILDING,APARTMENT,0,0,513,5.0,9.0,49.0,06,1181517.0,1832520.0,2020,04/08/2020 03:51:48 PM,41.695667141,-87.61102108899999,"(41.695667141, -87.611021089)",04
12022106,JD199393,04/01/2020 03:07:00 AM,068XX S KILDARE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,833,8.0,13.0,65.0,14,1148886.0,1858862.0,2020,04/08/2020 03:51:48 PM,41.76864327,-87.729819373,"(41.76864327, -87.729819373)",04
12021603,JD199401,04/01/2020 03:09:00 AM,031XX W NORTH AVE,4650,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,GAS STATION,0,0,1421,14.0,26.0,23.0,26,1154980.0,1910462.0,2020,04/08/2020 03:51:48 PM,41.9101204,-87.706100347,"(41.9101204, -87.706100347)",04
12021477,JD199395,04/01/2020 03:10:00 AM,0000X W HUBBARD ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,0,0,1831,18.0,42.0,8.0,26,1176142.0,1903314.0,2020,04/08/2020 03:51:48 PM,41.89005498,-87.62857583799999,"(41.89005498, -87.628575838)",04
12022313,JD199955,04/01/2020 03:10:00 PM,001XX S WABASH AVE,0810,THEFT,OVER $500,SIDEWALK,0,0,112,1.0,42.0,32.0,06,1176828.0,1899804.0,2020,04/08/2020 03:51:48 PM,41.880407862,-87.62616279,"(41.880407862, -87.62616279)",04
