ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Month
12006654,JD182765,03/01/2020 01:00:00 PM,023XX W HUBBARD ST,0820,THEFT,$500 AND UNDER,STREET,0,0,1221,12.0,27.0,24.0,06,1160779.0,1903022.0,2020,03/14/2020 03:47:45 PM,41.8895861,-87.685003651,"(41.8895861, -87.685003651)",03
12007050,JD170464,03/01/2020 01:00:00 PM,056XX S RACINE AVE,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,0,0,712,7.0,16.0,68.0,08B,1169285.0,1867303.0,2020,03/18/2020 03:52:17 PM,41.791389282,-87.654802426,"(41.791389282, -87.654802426)",03
11996236,JD170258,03/01/2020 01:00:00 PM,019XX S SAWYER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,1,1022,10.0,24.0,29.0,14,1155004.0,1890259.0,2020,03/08/2020 03:47:30 PM,41.854680865,-87.70655422799999,"(41.854680865, -87.706554228)",03
11998288,JD172529,03/01/2020 01:00:00 PM,014XX S AVERS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,1011,10.0,24.0,29.0,14,1150944.0,1892848.0,2020,03/08/2020 03:47:30 PM,41.861865748,-87.72138853,"(41.861865748, -87.72138853)",03
11996881,JD170319,03/01/2020 01:00:00 PM,052XX W WARWICK AVE,0460,BATTERY,SIMPLE,RESIDENCE - YARD (FRONT / BACK),0,0,1634,16.0,45.0,15.0,08B,1140712.0,1924430.0,2020,03/18/2020 03:52:17 PM,41.948724389,-87.758171671,"(41.948724389, -87.758171671)",03
11996789,JD170325,03/01/2020 01:00:00 PM,028XX N MILWAUKEE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,0,0,1412,14.0,35.0,21.0,08A,1152509.0,1919027.0,2020,03/08/2020 03:47:30 PM,41.93367272,-87.71495097100001,"(41.93367272, -87.714950971)",03
11996318,JD170340,03/01/2020 01:00:00 PM,0000X E OHIO ST,0890,THEFT,FROM BUILDING,RESTAURANT,0,0,1834,18.0,42.0,8.0,06,1176817.0,1904214.0,2020,03/08/2020 03:47:30 PM,41.892509386,-87.626069718,"(41.892509386, -87.626069718)",03
11996290,JD170269,03/01/2020 01:02:00 PM,068XX S NORMAL BLVD,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,APARTMENT,0,0,722,7.0,6.0,68.0,04B,1174134.0,1859330.0,2020,03/08/2020 03:47:30 PM,41.769404092,-87.63725884899999,"(41.769404092, -87.637258849)",03
11996068,JD169859,03/01/2020 01:04:00 AM,039XX W MADISON ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,PARKING LOT/GARAGE(NON.RESID.),1,0,1122,11.0,28.0,26.0,10,1150223.0,1899725.0,2020,03/08/2020 03:47:30 PM,41.880751096,-87.723855981,"(41.880751096, -87.723855981)",03
12001240,JD176241,03/01/2020 01:04:00 PM,099XX S LA SALLE ST,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,0,0,511,5.0,9.0,49.0,06,1177026.0,1839028.0,2020,03/11/2020 03:48:51 PM,41.713628185,-87.62726874200001,"(41.713628185, -87.627268742)",03
11996239,JD170280,03/01/2020 01:06:00 PM,001XX E 119TH PL,2027,NARCOTICS,POSS: CRACK,ALLEY,1,0,532,5.0,9.0,53.0,18,1179224.0,1825756.0,2020,03/08/2020 03:47:30 PM,41.677158203000005,-87.619621673,"(41.677158203, -87.619621673)",03
11997017,JD170299,03/01/2020 01:09:00 PM,025XX W CHICAGO AVE,0810,THEFT,OVER $500,RESIDENCE,0,0,1221,12.0,26.0,24.0,06,1159350.0,1905242.0,2020,03/08/2020 03:47:30 PM,41.895707481,-87.690190441,"(41.895707481, -87.690190441)",03
11996247,JD170274,03/01/2020 01:10:00 PM,002XX W HUBBARD ST,0860,THEFT,RETAIL THEFT,RESTAURANT,0,0,1831,18.0,42.0,8.0,06,1174530.0,1903272.0,2020,03/08/2020 03:47:30 PM,41.889975908,-87.634497024,"(41.889975908, -87.634497024)",03
11996378,JD170350,03/01/2020 01:11:00 PM,048XX W FERDINAND ST,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,0,0,1532,15.0,28.0,25.0,08A,1143966.0,1902890.0,2020,03/08/2020 03:47:30 PM,41.889555869,-87.746751984,"(41.889555869, -87.746751984)",03
11996450,JD170527,03/01/2020 01:15:00 PM,008XX W NORTH AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,0,1822,18.0,2.0,8.0,06,1170635.0,1910871.0,2020,03/08/2020 03:47:30 PM,41.910914175,-87.648578343,"(41.910914175, -87.648578343)",03
11996237,JD170267,03/01/2020 01:15:00 PM,007XX N HARDING AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,1,0,1112,11.0,37.0,23.0,18,1149921.0,1904722.0,2020,03/08/2020 03:47:30 PM,41.894469279,-87.72483479600001,"(41.894469279, -87.724834796)",03
11995920,JD169820,03/01/2020 01:20:00 AM,073XX N SHERIDAN RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,HOTEL/MOTEL,0,0,2423,24.0,49.0,1.0,11,1166081.0,1948481.0,2020,03/08/2020 03:47:30 PM,42.014216031,-87.664229139,"(42.014216031, -87.664229139)",03
11995885,JD169815,03/01/2020 01:20:00 AM,003XX W GARFIELD BLVD,0860,THEFT,RETAIL THEFT,GAS STATION,0,0,935,9.0,3.0,37.0,06,1175139.0,1868487.0,2020,03/08/2020 03:47:30 PM,41.794509508,-87.63330173799999,"(41.794509508, -87.633301738)",03
12259163,JE100375,03/01/2020 01:20:00 PM,006XX N KINGSBURY ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,0,0,1831,18.0,42.0,8.0,11,1172623.0,1904588.0,2020,01/06/2021 03:45:52 PM,41.893629496,-87.641461347,"(41.893629496, -87.641461347)",03
11996275,JD170305,03/01/2020 01:21:00 PM,018XX N HUMBOLDT BLVD,1330,CRIMINAL TRESPASS,TO LAND,CONSTRUCTION SITE,1,0,1421,14.0,1.0,22.0,26,1156082.0,1912140.0,2020,03/08/2020 03:47:30 PM,41.914702787,-87.702006648,"(41.914702787, -87.702006648)",03
11995886,JD169814,03/01/2020 01:23:00 AM,008XX N ORLEANS ST,0460,BATTERY,SIMPLE,SIDEWALK,0,0,1823,18.0,27.0,8.0,08B,1173756.0,1906378.0,2020,03/08/2020 03:47:30 PM,41.898516209,-87.637246929,"(41.898516209, -87.637246929)",03
11996259,JD170281,03/01/2020 01:25:00 PM,012XX W AUGUSTA BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1213,12.0,27.0,24.0,14,1168021.0,1906820.0,2020,03/08/2020 03:47:30 PM,41.899854841,-87.65829831100001,"(41.899854841, -87.658298311)",03
11996289,JD170276,03/01/2020 01:25:00 PM,012XX S WABASH AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,1,0,131,1.0,3.0,33.0,06,1176963.0,1894850.0,2020,03/08/2020 03:47:30 PM,41.866810739,-87.625817031,"(41.866810739, -87.625817031)",03
12000819,JD169816,03/01/2020 01:26:00 AM,0000X N LOREL AVE,0820,THEFT,$500 AND UNDER,ALLEY,0,1,1522,15.0,28.0,25.0,06,1140717.0,1899783.0,2020,03/08/2020 03:47:30 PM,41.8810902,-87.758760245,"(41.8810902, -87.758760245)",03
11996369,JD170288,03/01/2020 01:26:00 PM,003XX W 79TH ST,0870,THEFT,POCKET-PICKING,GROCERY FOOD STORE,0,0,623,6.0,17.0,44.0,06,1175226.0,1852558.0,2020,03/08/2020 03:47:30 PM,41.750796602,-87.63345805200001,"(41.750796602, -87.633458052)",03
11995923,JD169824,03/01/2020 01:30:00 AM,0000X W RANDOLPH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,0,1,111,1.0,42.0,32.0,08B,1176079.0,1901284.0,2020,03/08/2020 03:47:30 PM,41.884485969,-87.62886840200001,"(41.884485969, -87.628868402)",03
11995917,JD169845,03/01/2020 01:30:00 AM,040XX N SHERIDAN RD,0890,THEFT,FROM BUILDING,TAVERN/LIQUOR STORE,0,0,1915,19.0,46.0,3.0,06,1168883.0,1926821.0,2020,03/08/2020 03:47:30 PM,41.954719937,-87.654550627,"(41.954719937, -87.654550627)",03
11995958,JD169840,03/01/2020 01:30:00 AM,044XX W MAYPOLE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,1113,11.0,28.0,26.0,08B,1146572.0,1901083.0,2020,03/08/2020 03:47:30 PM,41.884547972,-87.73722764700001,"(41.884547972, -87.737227647)",03
12015414,JD192852,03/01/2020 01:30:00 PM,076XX S SOUTH SHORE DR,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0,0,421,4.0,7.0,43.0,05,1196706.0,1855414.0,2020,03/25/2020 03:45:43 PM,41.758127245,-87.5546516,"(41.758127245, -87.5546516)",03
11996350,JD170369,03/01/2020 01:30:00 PM,008XX W NORTH AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,ATM (AUTOMATIC TELLER MACHINE),0,0,1822,18.0,2.0,8.0,11,1170268.0,1910860.0,2020,03/08/2020 03:47:30 PM,41.910892023,-87.649926884,"(41.910892023, -87.649926884)",03
11996586,JD170349,03/01/2020 01:30:00 PM,016XX N SEDGWICK ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESTAURANT,0,0,1814,18.0,2.0,7.0,04B,1173338.0,1911432.0,2020,04/06/2020 03:44:50 PM,41.912393942,-87.638631869,"(41.912393942, -87.638631869)",03
11996261,JD170303,03/01/2020 01:30:00 PM,062XX S EVANS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,1,313,3.0,20.0,42.0,14,1182294.0,1863797.0,2020,03/08/2020 03:47:30 PM,41.781476851,-87.60721003399999,"(41.781476851, -87.607210034)",03
11996386,JD170307,03/01/2020 01:30:00 PM,017XX W HOWARD ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,ATM (AUTOMATIC TELLER MACHINE),0,0,2422,24.0,49.0,1.0,11,1163020.0,1950346.0,2020,03/08/2020 03:47:30 PM,42.019398729,-87.67543958,"(42.019398729, -87.67543958)",03
11996291,JD170300,03/01/2020 01:32:00 PM,010XX W BELMONT AVE,0331,ROBBERY,ATTEMPT AGGRAVATED,CONVENIENCE STORE,0,0,1933,19.0,44.0,6.0,03,1168964.0,1921423.0,2020,03/18/2020 03:52:17 PM,41.939905846,-87.654410045,"(41.939905846, -87.654410045)",03
11995944,JD169821,03/01/2020 01:35:00 AM,016XX S SPRINGFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,1,1,1014,10.0,24.0,29.0,08B,1150668.0,1891484.0,2020,03/08/2020 03:47:30 PM,41.858128164,-87.722437316,"(41.858128164, -87.722437316)",03
11995969,JD169846,03/01/2020 01:37:00 AM,016XX N LAKE SHORE DR SB,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,1,0,1814,18.0,43.0,7.0,18,1176775.0,1911217.0,2020,03/08/2020 03:47:30 PM,41.911726889,-87.626011908,"(41.911726889, -87.626011908)",03
11995901,JD169832,03/01/2020 01:38:00 AM,029XX W ARTHINGTON ST,1479,CONCEALED CARRY LICENSE VIOLATION,ARMED WHILE UNDER THE INFLUENCE,ALLEY,1,0,1135,11.0,28.0,27.0,15,1156813.0,1895895.0,2020,03/08/2020 03:47:30 PM,41.870110221,-87.69976174,"(41.870110221, -87.69976174)",03
11997825,JD170103,03/01/2020 01:40:00 AM,031XX N KENMORE AVE,2890,PUBLIC PEACE VIOLATION,OTHER VIOLATION,APARTMENT,0,0,1933,19.0,44.0,6.0,24,1168730.0,1921006.0,2020,03/08/2020 03:47:30 PM,41.938766661,-87.655282185,"(41.938766661, -87.655282185)",03
11997479,JD171746,03/01/2020 01:40:00 AM,035XX W FULLERTON AVE,0810,THEFT,OVER $500,STREET,0,0,1413,14.0,35.0,22.0,06,1152389.0,1915728.0,2020,03/08/2020 03:47:30 PM,41.924622366,-87.715479331,"(41.924622366, -87.715479331)",03
11995945,JD169872,03/01/2020 01:41:00 AM,0000X N ASHLAND AVE,2022,NARCOTICS,POSS: COCAINE,STREET,1,0,1224,12.0,27.0,28.0,18,1165749.0,1900349.0,2020,03/08/2020 03:47:30 PM,41.882146688,-87.666827987,"(41.882146688, -87.666827987)",03
11996278,JD170315,03/01/2020 01:43:00 PM,024XX W 63RD ST,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,1,0,825,8.0,16.0,66.0,18,1161032.0,1862810.0,2020,03/08/2020 03:47:30 PM,41.77923464,-87.685188795,"(41.77923464, -87.685188795)",03
11995922,JD169825,03/01/2020 01:45:00 AM,039XX W ADDISON ST,0460,BATTERY,SIMPLE,SIDEWALK,0,0,1732,17.0,30.0,21.0,08B,1149306.0,1923637.0,2020,03/08/2020 03:47:30 PM,41.946385734,-87.726602024,"(41.946385734, -87.726602024)",03
11996768,JD170290,03/01/2020 01:45:00 PM,007XX W GRAND AVE,0560,ASSAULT,SIMPLE,APARTMENT,0,1,1214,12.0,27.0,24.0,08A,1171259.0,1903691.0,2020,03/08/2020 03:47:30 PM,41.891198145,-87.646497181,"(41.891198145, -87.646497181)",03
11996266,JD170231,03/01/2020 01:47:00 AM,036XX S CANAL ST,0560,ASSAULT,SIMPLE,RESIDENCE,0,1,915,9.0,11.0,60.0,08A,1173822.0,1880597.0,2020,03/08/2020 03:47:30 PM,41.827769842,-87.63777170200001,"(41.827769842, -87.637771702)",03
11995971,JD169829,03/01/2020 01:55:00 AM,056XX W SUNNYSIDE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,0,0,1622,16.0,38.0,15.0,14,1138041.0,1929376.0,2020,03/08/2020 03:47:30 PM,41.962345452,-87.767869964,"(41.962345452, -87.767869964)",03
12068106,JD252630,03/01/2020 01:55:00 PM,034XX N RACINE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,0,0,1924,19.0,44.0,6.0,11,1167671.0,1923189.0,2020,06/07/2020 03:45:36 PM,41.944779832,-87.659111145,"(41.944779832, -87.659111145)",03
11995927,JD169838,03/01/2020 01:56:00 AM,056XX S GREEN ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE,0,0,712,7.0,20.0,68.0,15,1171602.0,1867427.0,2020,03/08/2020 03:47:30 PM,41.791679056,-87.64630284399999,"(41.791679056, -87.646302844)",03
11995991,JD169843,03/01/2020 01:59:00 AM,059XX S WABASH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,1,232,2.0,20.0,40.0,14,1177731.0,1865651.0,2020,03/08/2020 03:47:30 PM,41.786668933,-87.62388282399999,"(41.786668933, -87.623882824)",03
11997123,JD170304,03/01/2020 01:59:00 PM,005XX E PERSHING RD,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,0,0,214,2.0,3.0,38.0,06,1180448.0,1879234.0,2020,03/08/2020 03:47:30 PM,41.823879885,-87.61350385700001,"(41.823879885, -87.613503857)",03
11996981,JD171087,03/01/2020 02:00:00 AM,006XX N DEARBORN ST,0890,THEFT,FROM BUILDING,OTHER,0,0,1832,18.0,42.0,8.0,06,1175825.0,1904582.0,2020,03/08/2020 03:47:30 PM,41.893541578,-87.629701805,"(41.893541578, -87.629701805)",03
11996295,JD170284,03/01/2020 02:00:00 AM,025XX N MILWAUKEE AVE,0870,THEFT,POCKET-PICKING,TAVERN/LIQUOR STORE,0,0,1414,14.0,32.0,22.0,06,1155343.0,1916744.0,2020,03/08/2020 03:47:30 PM,41.92735143,-87.704597631,"(41.92735143, -87.704597631)",03
11995949,JD169831,03/01/2020 02:00:00 AM,029XX W HARRISON ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,1,0,1135,11.0,27.0,27.0,26,1156794.0,1897225.0,2020,03/08/2020 03:47:30 PM,41.873760261,-87.699795456,"(41.873760261, -87.699795456)",03
11996269,JD170187,03/01/2020 02:00:00 AM,062XX N LINCOLN AVE,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,0,0,1711,17.0,50.0,13.0,06,1152199.0,1941511.0,2020,03/08/2020 03:47:30 PM,41.995376421,-87.7154944,"(41.995376421, -87.7154944)",03
11996245,JD170256,03/01/2020 02:00:00 AM,064XX S DR MARTIN LUTHER KING JR DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,312,3.0,20.0,69.0,07,1180028.0,1862398.0,2020,03/08/2020 03:47:30 PM,41.777690067,-87.615560446,"(41.777690067, -87.615560446)",03
11996936,JD171031,03/01/2020 02:00:00 AM,012XX N LAVERGNE AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,0,0,2533,25.0,37.0,25.0,02,1142810.0,1907635.0,2020,03/18/2020 03:52:17 PM,41.902598306,-87.750879059,"(41.902598306, -87.750879059)",03
11997299,JD171434,03/01/2020 02:00:00 AM,096XX S LUELLA AVE,0820,THEFT,$500 AND UNDER,STREET,0,0,431,4.0,7.0,51.0,06,1192949.0,1841506.0,2020,03/08/2020 03:47:30 PM,41.720054955,-87.568873126,"(41.720054955, -87.568873126)",03
11996625,JD170715,03/01/2020 02:00:00 PM,117XX S SANGAMON ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0,0,524,5.0,34.0,53.0,05,1172104.0,1826895.0,2020,03/08/2020 03:47:30 PM,41.680442693,-87.645649657,"(41.680442693, -87.645649657)",03
11998810,JD173344,03/01/2020 02:00:00 PM,0000X E 102ND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VACANT LOT/LAND,0,0,511,5.0,9.0,49.0,07,1178672.0,1837362.0,2020,03/08/2020 03:47:30 PM,41.709019259,-87.621290977,"(41.709019259, -87.621290977)",03
12206288,JD414404,03/01/2020 02:00:00 PM,027XX W CARMEN AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE - YARD (FRONT / BACK),0,0,2031,20.0,40.0,4.0,26,1157276.0,1933763.0,2020,12/17/2020 03:44:58 PM,41.974013516,-87.697030328,"(41.974013516, -87.697030328)",03
12008263,JD183082,03/01/2020 02:00:00 PM,062XX S EVANS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,313,3.0,20.0,42.0,08B,1182294.0,1863797.0,2020,03/18/2020 03:52:17 PM,41.781476851,-87.60721003399999,"(41.781476851, -87.607210034)",03
11998882,JD173413,03/01/2020 02:00:00 PM,077XX S EMERALD AVE,0560,ASSAULT,SIMPLE,APARTMENT,0,0,621,6.0,17.0,71.0,08A,1172644.0,1853474.0,2020,03/08/2020 03:47:30 PM,41.753367468,-87.64289277799999,"(41.753367468, -87.642892778)",03
12002775,JD178175,03/01/2020 02:00:00 PM,035XX W ADAMS ST,0820,THEFT,$500 AND UNDER,APARTMENT,0,0,1123,11.0,28.0,27.0,06,1152767.0,1898843.0,2020,03/11/2020 03:48:51 PM,41.878280838,-87.71453791,"(41.878280838, -87.71453791)",03
11998468,JD173064,03/01/2020 02:00:00 PM,018XX N LA CROSSE AVE,0810,THEFT,OVER $500,STREET,0,0,2533,25.0,37.0,25.0,06,1143532.0,1911662.0,2020,03/08/2020 03:47:30 PM,41.913635351,-87.74812608,"(41.913635351, -87.74812608)",03
12004876,JD180695,03/01/2020 02:00:00 PM,113XX S EDBROOKE AVE,0890,THEFT,FROM BUILDING,RESIDENCE,0,0,531,5.0,9.0,49.0,06,1179228.0,1829665.0,2020,03/14/2020 03:47:45 PM,41.687884984,-87.619488481,"(41.687884984, -87.619488481)",03
11998304,JD172723,03/01/2020 02:00:00 PM,083XX S PAULINA ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,0,0,614,6.0,21.0,71.0,11,1166459.0,1849496.0,2020,03/08/2020 03:47:30 PM,41.74258524,-87.665671642,"(41.74258524, -87.665671642)",03
11996288,JD170367,03/01/2020 02:00:00 PM,078XX S SPAULDING AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,835,8.0,18.0,70.0,14,1155744.0,1852406.0,2020,03/08/2020 03:47:30 PM,41.750792184,-87.704853996,"(41.750792184, -87.704853996)",03
11996425,JD170388,03/01/2020 02:00:00 PM,081XX S ELLIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,631,6.0,8.0,44.0,08B,1184310.0,1851222.0,2020,03/08/2020 03:47:30 PM,41.746922888,-87.600211934,"(41.746922888, -87.600211934)",03
11995938,JD169860,03/01/2020 02:03:00 AM,003XX E 70TH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,0,0,322,3.0,6.0,69.0,15,1179557.0,1858677.0,2020,03/08/2020 03:47:30 PM,41.767490036,-87.61740068,"(41.767490036, -87.61740068)",03
11996150,JD170045,03/01/2020 02:03:00 AM,003XX E 70TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,322,3.0,6.0,69.0,14,1179522.0,1858676.0,2020,03/08/2020 03:47:30 PM,41.767488091,-87.617529,"(41.767488091, -87.617529)",03
11996147,JD170043,03/01/2020 02:03:00 AM,003XX E 70TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,322,3.0,6.0,69.0,14,1179522.0,1858676.0,2020,03/08/2020 03:47:30 PM,41.767488091,-87.617529,"(41.767488091, -87.617529)",03
11996983,JD171136,03/01/2020 02:09:00 AM,006XX N DEARBORN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,0,0,1832,18.0,42.0,8.0,11,1175825.0,1904582.0,2020,03/08/2020 03:47:30 PM,41.893541578,-87.629701805,"(41.893541578, -87.629701805)",03
11996314,JD170418,03/01/2020 02:15:00 PM,029XX S WABASH AVE,0460,BATTERY,SIMPLE,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,0,0,133,1.0,3.0,35.0,08B,1177210.0,1885243.0,2020,03/20/2020 03:47:50 PM,41.840442884,-87.62520112600001,"(41.840442884, -87.625201126)",03
11995960,JD169863,03/01/2020 02:17:00 AM,023XX E 70TH ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,0,1,331,3.0,5.0,43.0,04B,1192692.0,1858995.0,2020,03/18/2020 03:52:17 PM,41.768052546,-87.569245636,"(41.768052546, -87.569245636)",03
11996324,JD170399,03/01/2020 02:18:00 PM,037XX W DIVISION ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,1,0,2535,25.0,27.0,23.0,18,1151406.0,1907744.0,2020,03/08/2020 03:47:30 PM,41.902732917,-87.71930135299999,"(41.902732917, -87.719301353)",03
11995914,JD169841,03/01/2020 02:20:00 AM,069XX S ARTESIAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,832,8.0,17.0,66.0,14,1161239.0,1858619.0,2020,03/08/2020 03:47:30 PM,41.767729663,-87.68454581700001,"(41.767729663, -87.684545817)",03
12032505,JD211757,03/01/2020 02:21:00 PM,022XX N MASON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,0,0,2515,25.0,36.0,19.0,11,1136362.0,1914316.0,2020,04/22/2020 03:53:55 PM,41.921049464,-87.774404109,"(41.921049464, -87.774404109)",03
11995930,JD169871,03/01/2020 02:24:00 AM,005XX N WELLS ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,1,0,1831,18.0,42.0,8.0,08B,1174647.0,1903665.0,2020,03/08/2020 03:47:30 PM,41.891051707,-87.63405559,"(41.891051707, -87.63405559)",03
